soc_id,EA001,EA002,EA003,EA004,EA005,EA006,EA007,EA008,EA009,EA010,EA011,EA012,EA013,EA014,EA015,EA016,EA017,EA018,EA019,EA020,EA021,EA022,EA023,EA024,EA025,EA026,EA027,EA028,EA029,EA030,EA032,EA033,EA037,EA039,EA040,EA041,EA042,EA043,EA044,EA051,EA054,EA055,EA062,EA065,EA066,EA067,EA068,EA069,EA070,EA071,EA072,EA073,EA076,EA079,EA080,EA081,EA082,EA083,EA201,EA202,AnnualMeanTemperature,MonthlyMeanPrecipitation,PrecipitationConstancy,PrecipitationPredictability,TemperatureConstancy,TemperaturePredictability
Nc30,6.0,4.0,0.0,0.0,0.0,1.0,8.0,7.0,6.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,6.0,6.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,2.0,2.0,11.0,4.0,8.0,2.0,100.0,18.0308072,22265.34414,0.207143383,0.358240804,0.341221785,0.607677412
Nc31,6.0,4.0,0.0,0.0,0.0,6.0,8.0,7.0,2.0,8.0,1.0,8.0,3.0,9.0,6.0,1.0,6.0,6.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,8.0,8.0,8.0,2.0,750.0,19.72089511,17000.27817,0.26379683,0.38538402,0.333723954,0.600217759
Nc32,6.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,8.0,1.0,8.0,3.0,9.0,6.0,1.0,6.0,6.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,8.0,2.0,200.0,18.02087342,18475.75368,0.275783735,0.417943242,0.428486445,0.643197911
Nc33,6.0,2.0,2.0,0.0,0.0,1.0,8.0,5.0,3.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,6.0,6.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,8.0,2.0,1300.0,18.02087342,18475.75368,0.275783735,0.417943242,0.428486445,0.643197911
Nc34,4.0,3.0,3.0,0.0,0.0,1.0,8.0,2.0,2.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,11.0,8.0,8.0,2.0,36.0,20.43536157,14912.74012,0.293680197,0.402019966,0.368351817,0.623121567
Nc4,4.0,3.0,3.0,0.0,0.0,4.0,1.0,7.0,3.0,9.0,1.0,10.0,9.0,11.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,7.0,5.0,1.0,11.0,9.0,9.0,1.0,,8.262841551,85852.08068,0.329778655,0.508071079,0.299161479,0.566029336
Nc5,6.0,3.0,1.0,0.0,0.0,6.0,8.0,5.0,3.0,8.0,1.0,8.0,9.0,11.0,6.0,1.0,6.0,3.0,1.0,1.0,9.0,9.0,8.0,7.0,15.0,9.0,6.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,2.0,4.0,2.0,,12.54967224,70846.32077,0.232457861,0.426861465,0.323405687,0.585016334
Nc6,5.0,4.0,1.0,0.0,0.0,1.0,8.0,7.0,4.0,8.0,1.0,8.0,3.0,9.0,6.0,1.0,4.0,4.0,1.0,1.0,9.0,9.0,7.0,8.0,15.0,9.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,2.0,9.0,2.0,700.0,19.72093882,15742.99389,0.30960536,0.419814548,0.379869708,0.620479252
Nc7,4.0,3.0,3.0,0.0,0.0,4.0,8.0,2.0,2.0,9.0,1.0,10.0,2.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,4.0,9.0,1.0,2000.0,12.94194105,100528.5107,0.280253401,0.495498569,0.380249114,0.611804633
Nc8,3.0,2.0,5.0,0.0,0.0,4.0,1.0,7.0,2.0,12.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,3.0,7.0,5.0,1.0,2.0,1.0,11.0,9.0,9.0,2.0,1400.0,7.62662365,133841.3102,0.395414289,0.582081243,0.327989423,0.568131431
Nc9,5.0,3.0,2.0,0.0,0.0,4.0,8.0,7.0,2.0,9.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,3.0,6.0,5.0,7.0,2.0,1.0,11.0,9.0,9.0,1.0,300.0,8.586154936,121810.7051,0.349399662,0.540713825,0.312510254,0.563316646
Nd1,3.0,2.0,5.0,0.0,0.0,4.0,8.0,6.0,6.0,12.0,2.0,12.0,3.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,11.0,9.0,9.0,2.0,1200.0,8.221235852,91996.4389,0.438774065,0.617047098,0.337402807,0.575839634
Nd10,2.0,3.0,5.0,0.0,0.0,6.0,8.0,7.0,6.0,12.0,2.0,12.0,3.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,2.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,4.0,3.0,7.0,5.0,,2.0,1.0,11.0,9.0,9.0,2.0,,3.078288186,130505.7398,0.481181319,0.648164782,0.280393027,0.533464879
Nd11,3.0,3.0,4.0,0.0,0.0,4.0,8.0,7.0,6.0,10.0,1.0,10.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,2.0,3.0,1.0,1.0,,2.0,1.0,11.0,9.0,9.0,2.0,,1.899933104,87101.88356,0.555038456,0.676793822,0.268844874,0.534323988
Nd12,3.0,4.0,3.0,0.0,0.0,6.0,8.0,5.0,3.0,12.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,2.0,3.0,1.0,1.0,,3.0,1.0,11.0,8.0,7.0,2.0,600.0,2.228565476,66028.38767,0.593417452,0.672307723,0.267988124,0.553982101
Nd13,3.0,4.0,3.0,0.0,0.0,6.0,8.0,7.0,3.0,12.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,9.0,8.0,7.0,15.0,9.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,,,,3.0,1.0,11.0,8.0,7.0,2.0,300.0,3.721540491,79176.66775,0.502182723,0.626850806,0.261509335,0.539296161
Nd14,3.0,4.0,3.0,0.0,0.0,6.0,8.0,7.0,3.0,10.0,1.0,10.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,12.0,5.0,15.0,9.0,,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,3.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,3.0,6.0,5.0,,2.0,1.0,11.0,4.0,7.0,2.0,500.0,6.090183509,67671.72084,0.460020142,0.606683855,0.262249634,0.542145041
Nd15,3.0,3.0,4.0,0.0,0.0,4.0,8.0,5.0,3.0,10.0,2.0,2.0,9.0,6.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,9.0,2.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,,3.0,2.0,11.0,4.0,7.0,1.0,300.0,3.859662927,98740.72171,0.471755198,0.63813749,0.279292899,0.540486179
Nd16,3.0,3.0,4.0,0.0,0.0,6.0,8.0,2.0,2.0,10.0,1.0,10.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,7.0,15.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,2.0,3.0,,,,2.0,1.0,11.0,4.0,9.0,2.0,,6.053788464,127887.7851,0.434392965,0.636271298,0.305454514,0.553883622
Nd17,3.0,3.0,4.0,0.0,0.0,4.0,8.0,2.0,2.0,11.0,2.0,11.0,1.0,10.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,7.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,3.0,,,,2.0,1.0,11.0,4.0,9.0,2.0,,8.24740598,120085.3004,0.439148141,0.642532902,0.364866922,0.593324793
Nd18,3.0,2.0,5.0,0.0,0.0,4.0,8.0,7.0,6.0,12.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,4.0,3.0,1.0,1.0,,2.0,1.0,,2.0,9.0,2.0,1000.0,8.795707226,80799.97698,0.44576556,0.632111663,0.331392279,0.577575379
Nd19,3.0,3.0,4.0,0.0,0.0,4.0,8.0,2.0,2.0,10.0,1.0,10.0,9.0,11.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,2.0,3.0,7.0,5.0,,3.0,1.0,11.0,8.0,7.0,2.0,,9.333151829,64391.96119,0.430578682,0.616311131,0.293459563,0.558583242
Nd2,3.0,6.0,1.0,0.0,0.0,6.0,8.0,2.0,2.0,11.0,2.0,11.0,1.0,10.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,6.0,9.0,1.0,3.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,4.0,2.0,1000.0,8.417559508,50968.9506,0.488640571,0.549337687,0.242096603,0.566819481
Nd20,3.0,3.0,4.0,0.0,0.0,1.0,8.0,8.0,2.0,12.0,2.0,12.0,3.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,2.0,9.0,1.0,9.0,2.0,3.0,6.0,5.0,1.0,3.0,1.0,11.0,8.0,7.0,2.0,6000.0,2.587970522,99932.22228,0.469470319,0.625108817,0.275818808,0.556515552
Nd21,4.0,3.0,3.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,2.0,2.0,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,,2.0,2.0,11.0,4.0,8.0,1.0,200.0,7.471021729,48614.55192,0.463400925,0.604414592,0.256322923,0.547527847
Nd22,5.0,3.0,2.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,2.0,11.0,1.0,10.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,1.0,2.0,2.0,11.0,2.0,7.0,1.0,,6.622218054,54119.15856,0.467788676,0.596869848,0.27616822,0.550759337
Nd23,5.0,3.0,2.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,,2.0,2.0,11.0,2.0,8.0,2.0,140.0,7.851568768,44824.81097,0.431255587,0.565634561,0.262300466,0.550708179
Nd24,4.0,4.0,2.0,0.0,0.0,2.0,8.0,5.0,3.0,9.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,1.0,2.0,2.0,11.0,4.0,8.0,1.0,150.0,7.10194214,60190.96331,0.402123272,0.547928142,0.277680071,0.550311673
Nd25,5.0,3.0,2.0,0.0,0.0,6.0,8.0,2.0,2.0,11.0,2.0,11.0,1.0,10.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,,2.0,2.0,11.0,2.0,8.0,2.0,,8.388955761,40779.19349,0.399011461,0.538195309,0.26424791,0.554054269
Nd26,6.0,3.0,1.0,0.0,0.0,6.0,8.0,1.0,1.0,9.0,2.0,2.0,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,,,1.0,2.0,2.0,11.0,2.0,8.0,1.0,200.0,7.909860152,60033.4452,0.359275402,0.514744375,0.280694049,0.555090008
Nd27,5.0,2.0,3.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,3.0,9.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,1.0,2.0,2.0,11.0,2.0,7.0,2.0,700.0,8.135032418,50847.81121,0.339894136,0.493600041,0.276206853,0.556033946
Nd28,6.0,3.0,1.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,7.0,5.0,1.0,2.0,2.0,11.0,2.0,7.0,2.0,800.0,8.32207953,38729.00014,0.369750366,0.503161315,0.266326861,0.555351463
Nd29,6.0,3.0,1.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,,2.0,2.0,11.0,2.0,8.0,1.0,125.0,11.37312871,45110.43662,0.25480126,0.403830819,0.287094525,0.577123852
Nd3,3.0,2.0,0.0,0.0,5.0,3.0,8.0,8.0,2.0,9.0,1.0,10.0,9.0,11.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,9.0,7.0,8.0,15.0,9.0,5.0,6.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,9.0,1.0,2.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,11.0,2.0,8.0,1.0,200.0,11.22766888,39527.90825,0.37224355,0.463243855,0.268596825,0.587339043
Nd30,5.0,4.0,1.0,0.0,0.0,3.0,8.0,7.0,2.0,9.0,2.0,12.0,3.0,9.0,4.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,11.0,8.0,8.0,1.0,1000.0,11.37312871,45110.43662,0.25480126,0.403830819,0.287094525,0.577123852
Nd31,6.0,3.0,0.0,0.0,1.0,6.0,8.0,2.0,2.0,9.0,1.0,10.0,2.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,,10.0,9.0,,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,4.0,8.0,1.0,,14.05247908,37616.13862,0.218384856,0.381181064,0.294747116,0.585476473
Nd32,6.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,3.0,9.0,2.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,11.0,4.0,8.0,2.0,100.0,13.55958568,30796.11463,0.237484901,0.38068836,0.281053622,0.585350287
Nd33,8.0,2.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,8.0,2.0,70.0,12.0435765,30271.76407,0.291357527,0.404487595,0.264825728,0.578384432
Nd34,6.0,4.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,,,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,11.0,4.0,8.0,2.0,,10.78357357,34586.5803,0.281401228,0.410797352,0.27105249,0.573780869
Nd35,6.0,3.0,0.0,0.0,1.0,2.0,8.0,2.0,2.0,9.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,4.0,10.0,9.0,9.0,1.0,9.0,1.0,9.0,1.0,1.0,,,1.0,2.0,2.0,11.0,4.0,4.0,1.0,530.0,7.617603482,38287.80431,0.370013105,0.484799559,0.259293674,0.553816361
Nd36,7.0,3.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,1.0,10.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,2.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,,,1.0,2.0,2.0,11.0,4.0,8.0,1.0,400.0,7.617603482,38287.80431,0.370013105,0.484799559,0.259293674,0.553816361
Nd37,7.0,3.0,0.0,0.0,0.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,,10.0,9.0,,1.0,9.0,1.0,9.0,1.0,1.0,,,,2.0,2.0,11.0,4.0,4.0,2.0,250.0,7.410530425,37729.48279,0.393216979,0.495195011,0.248656433,0.549131663
Nd38,6.0,3.0,0.0,0.0,1.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,3.0,3.0,4.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,,10.0,9.0,,1.0,9.0,1.0,9.0,1.0,1.0,,,,2.0,2.0,11.0,4.0,8.0,2.0,,7.38611004,37277.05091,0.411024488,0.50390911,0.244839815,0.549387231
Nd39,5.0,4.0,0.0,0.0,1.0,6.0,8.0,2.0,2.0,2.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,6.0,6.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,,10.0,9.0,,1.0,9.0,1.0,9.0,1.0,1.0,,,,2.0,2.0,11.0,4.0,4.0,2.0,450.0,6.935439689,41198.76348,0.432693292,0.541963177,0.246602293,0.548676915
Nd4,3.0,2.0,5.0,0.0,0.0,3.0,8.0,6.0,6.0,10.0,1.0,10.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,11.0,8.0,7.0,2.0,660.0,5.685826495,81587.2315,0.436136959,0.614060728,0.266539805,0.536220499
Nd40,6.0,3.0,1.0,0.0,0.0,6.0,8.0,2.0,2.0,9.0,3.0,9.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,,,1.0,2.0,2.0,11.0,4.0,8.0,2.0,200.0,8.006074984,33035.14434,0.463378021,0.545366314,0.23631509,0.552478079
Nd41,6.0,3.0,1.0,0.0,0.0,2.0,8.0,2.0,2.0,9.0,2.0,12.0,3.0,9.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,7.0,8.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,2.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,1.0,1.0,,2.0,2.0,11.0,4.0,8.0,1.0,1100.0,7.764593148,46030.10201,0.414977483,0.548739631,0.250675657,0.547000145
Nd42,5.0,2.0,3.0,0.0,0.0,2.0,8.0,2.0,2.0,9.0,2.0,2.0,9.0,11.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,4.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,9.0,9.0,,2.0,2.0,11.0,4.0,8.0,1.0,600.0,7.764593148,46030.10201,0.414977483,0.548739631,0.250675657,0.547000145
Nd43,5.0,4.0,1.0,0.0,0.0,6.0,8.0,2.0,2.0,11.0,2.0,11.0,1.0,10.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,3.0,15.0,9.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,9.0,10.0,9.0,10.0,1.0,9.0,1.0,9.0,1.0,1.0,9.0,9.0,1.0,2.0,2.0,11.0,2.0,8.0,2.0,800.0,8.554911122,41814.03191,0.411056701,0.552075571,0.261306534,0.555246371
